,url,date,source,context,main,detail,agreement
473,https://www.threads.net/@whale_away/post/C3WrWyEPp_D,2024-02-15,Threads,그런데 난 아이를 낳고 싶었다는.. ㅎㅎ 이제 7살인데 키워보니 힐링되고 난 좋더라. ,기쁨,만족감,25.0
474,https://www.threads.net/@palhosquare/post/C3eUnxKvHlr,2024-02-18,Threads,너무 충격적이고 생생해서 아직도 그 날을 생각하면 몸이 부들부들 떨린다.,두려움,공포,60.0
475,https://www.threads.net/@selpa0322/post/C3e-Iwcrl6f,2024-02-18,Threads,그냥 저냥 살고 있어.. 시간이 지날수록 무덤덤해지더라구..,슬픔,무기력,50.0
476,https://www.threads.net/@hee_ll7/post/C3fV2ZUPySn,2024-02-18,Threads,"저는 심장이작아서5만할것같아요,,,평생 넘 떨리고무서움",두려움,위축감,65.0
477,https://www.threads.net/@inwooo1217/post/C3ffoU3JJYC,2024-02-18,Threads,맞아.. 진짜 너무 멋지고 좋은 단어다!!,기쁨,공감,80.0
478,https://www.threads.net/@_soi_mom/post/C3fW-FrPO3J,2024-02-18,Threads,내가 서운한게 이상한거야?,슬픔,억울함,30.0
479,https://www.threads.net/@lovely.lily.min/post/C3fTceUr1mr,2024-02-18,Threads,전 진짜 택시탈때마다 늘 따뜻함을 느껴요,기쁨,안정감,55.00000000000001
480,https://www.threads.net/@luciacasseo_/post/C3eRIa3xfz5,2024-02-18,Threads,내 삶이 왤케 고달프냐! 이게 지옥이 아님 뭐냐!!,슬픔,절망,45.0
481,https://www.threads.net/@gukbabaesoju/post/C3eJh12BkIz,2024-02-18,Threads,안타깝긴한데 뭔가 웃기기도 하고....,기쁨,안정감,
482,https://www.threads.net/@uk_dpt/post/C3e4OBWtSx5,2024-02-18,Threads,"그런데 이제는 그냥 맘편히 졸업비자 받고, 집까지 잘 구해서 드디어 런던에서도 살만해진 기분이 든다. ",기쁨,안정감,70.0
483,https://www.threads.net/@uk_dpt/post/C3fx2UjN4CP,2024-02-19,Threads,맞아요!! 그렇게 춥지 않았던 것 같아요! 행복합니다 :),기쁨,만족감,80.0
484,https://www.threads.net/@sinsaimdang.official/post/C3fpWafPQVN,2024-02-19,Threads,다시 혼자가 되는 것이 두려운 것이 아니라 다시는 아무도 못 믿게 될까봐 그게 두렵습니다.,두려움,걱정,65.0
485,https://www.threads.net/@soooj___1/post/C3eVJGLxVi6,2024-02-18,Threads,스레드 내에서 팬덤화 되는거 ㄹㅇ 기괴하다,두려움,공포,60.0
486,https://www.threads.net/@marskitto/post/C3fDIm8PcjU,2024-02-18,Threads,근데 이 있어보이는 분이 키토를 비롯한 내 작품들을 보고 정말 좋다고 칭찬을 아끼지 않아주셔서 기쁘고 감사했다.,기쁨,자랑스러움,70.0
487,https://www.threads.net/@freem_and/post/C3fZdY1Rsts,2024-02-18,Threads,새삼 구급대원과 응급실 의료진에게 경외와 감사가 드는 저녁이다.,기쁨,고마움,100.0
488,https://www.threads.net/@moing.morning2309/post/C3fbNClpXAE,2024-02-18,Threads,저분 이유야 어디있든간에 크게 다치지 않으셨길..,두려움,걱정,80.0
489,https://www.threads.net/@mrs.kimz/post/C3eSIZtppjm,2024-02-18,Threads,나 예민한사람은 아닌데 이런 경우는 처음봐서;;;,싫어함(상태),난처함,35.0
490,https://www.threads.net/@now_pic_/post/C3fUFaGPWKu,2024-02-18,Threads,나도 이제 한계인가봐. 고함지르고싶다.,슬픔,고통,30.0
491,https://www.threads.net/@workcellent/post/C3fJ-WPSFQW,2024-02-18,Threads,오늘은 ooo 님의 글 덕분에 과거 추억을 또 한 번 떠올리며 기분 좋게 잠들 수 있을 것 같습니다.,기쁨,편안함,50.0
492,https://www.threads.net/@mio__noi/post/C3eW4XKPtDK,2024-02-18,Threads,안경쓰고 추노꾼처럼 다니는데 뭔 소리하는건지 어이없다가 너무 무서워지는거야,두려움,공포,100.0
493,https://www.threads.net/@_solid_moon_/post/C3fnKx_hGbe,2024-02-19,Threads,너무 아프고.. 너무 힘드네요...,슬픔,아픔,80.0
494,https://www.threads.net/@siamiley/post/C3hQA6-SFlc,2024-02-19,Threads,오늘 새삼스럽게 코드수정을 했는데 역시 코딩 재미 없음. .,싫어함(상태),싫증,70.0
495,https://www.threads.net/@yu_sun_86/post/C3h9RSWvBvf,2024-02-19,Threads,애기가먹을까봐 새우자기가골라먹었데 진짜이럼 개빡친다ㅠ,미움(상대방),경멸,30.0
496,https://www.threads.net/@cristianloguapo/post/C3ikXVAyO3q,2024-02-20,Threads,"모은돈으로 여행을 갔을 때, 크고 예쁜 공간에 그녀를 데려갈 수 있는것만으로도 기뻤다.",기쁨,만족감,45.0
497,https://www.threads.net/@kds1177155404/post/C3hAqGVPxKj,2024-02-20,Threads,아저씨를 따라서 좁은 골목을 지나가는데 살짝 겁이 나긴 했어,두려움,공포,100.0
498,https://www.threads.net/@kds1177155404/post/C3hgzDGPLqA,2024-02-19,Threads,집에 도착하자마자 엄마를 보고 눈물이 나오는거야,기쁨,반가움,10.0
499,https://www.threads.net/@ju_hyun_0506/post/C3jI-8JhpXv,2024-02-20,Threads,사실요즘 날치님 스레드 보면 많이 웃을수있어서 좋아여!!!,기쁨,고마움,60.0
500,https://www.threads.net/@h10love10u/post/C3i4-BChKCw,2024-02-20,Threads,나도 둘이될줄 알았는데 우린 둘다 자기성향 강한사람들이라 힘들었어.,슬픔,아픔,60.0
501,https://www.threads.net/@syeons2_2/post/C3i486th518,2024-02-20,Threads,이럴수가… 너무 끔찍한 향이야 진짜 ㅋㅋㅋㅋㅋㅋ,싫어함(상태),싫증,20.0
502,https://www.threads.net/@gamer._.crabking/post/C3iSyvLPXzX,2024-02-20,Threads,소중한사람들과 소중한기억도 너무좋지 헤헿 내가 영감을 준건가..! 기쁘다,기쁨,만족감,80.0
503,https://www.threads.net/@21royalblue/post/C3kVO0QycB8,2024-02-20,Threads,쯧쯧 말대꾸하는 꼬라지 봐. 큰일이야. 이런 버르장머리 없는 애들이 설쳐대니 나라꼴이 우습지,미움(상대방),경멸,40.0
504,https://www.threads.net/@bae.jiho.0012/post/C3kP_HkPuil,2024-02-20,Threads,몇 년만에 처음으로 자세하게 적어보면 그때 생각만 했는데도 무서운 느낌이 들어서..,두려움,공포,100.0
505,https://www.threads.net/@vikis_favourite/post/C3k0Xyixjas,2024-02-21,Threads,순간 기분이 엄청 나빴다.. 이게 몬소리지?? 만나봤으면서 .. 왜 나쁜말 하지?,분노,불쾌,80.0
506,https://www.threads.net/@vikis_favourite/post/C3k12NtR18p,2024-02-21,Threads,리나의 경험이랑 느낀거 말해준거 넘넘 고마워~,기쁨,고마움,100.0
507,https://www.threads.net/@vivi_on_diet/post/C3j1phzRidv,2024-02-20,Threads,근데 그게 되게 서운함 ㅠㅠㅋㅋ 우리가 이 정도밖에 안 친하나??? 싶은...,슬픔,실망,80.0
508,https://www.threads.net/@anvely_mom_/post/C3l2-aivpxU,2024-02-21,Threads,아.... 진짜 이렇게 돈 가지고 거지근성 보이는 사람 싫다...,미움(상대방),경멸,100.0
509,https://www.threads.net/@be_come_human/post/C3j8jOIBydF,2024-02-20,Threads,진짜 인간군상에 대해 깊이 알수록 진짜 경악스럽다.,두려움,놀람,25.0
510,https://www.threads.net/@be_come_human/post/C3l097OvGv6,2024-02-21,Threads,"옛날에는 선생이 존경받는 위치였는데 이젠 최소한의 교양, 지식도 못갖춘 길거리 양아치들이 선생, 교수, 강사 타이틀 달고 다니는게 진짜 개탄스러워.",싫어함(상태),답답함,35.0
511,https://www.threads.net/@s_xxym/post/C3lrxarvJ-f,2024-02-21,Threads,분노가 너무크고 화가 마음을 집어삼켜서 아무죄없고 불쌍한 조카들이 짐처럼 느껴지고 귀히보이지않았던것같아.,분노,타오름,15.0
512,https://www.threads.net/@runseoul/post/C3l4M_PL9gB,2024-02-21,Threads,하……진짜 욕 나온다 어떻게 그런말을 아이한테…,분노,경멸,40.0
513,https://www.threads.net/@jinmi7575/post/C3lfdtXv7Uz,2024-02-21,Threads,나 눈물나….고마워….속 얘기 잘 안해..눈물나서.. 근데 누가 이렇게 고맙다 잘했다 고생했다… 이런말해주면 아직도 울컥해 ㅎㅎㅎㅎ 정말고마워,기쁨,고마움,80.0
514,https://www.threads.net/@seoha_aroma/post/C3lrY92Porf,2024-02-21,Threads,홀로 아이를 키운다는게 쉽지 않은 일인데 앞으로의 딸과 만들어갈 추억도 같은마음으로 응원할게!,사랑,다정함,40.0
515,https://www.threads.net/@sttunning_yoonii/post/C3kWm3APImJ,2024-02-21,Threads,하.. 그때는 진심 개빡쳐서 뭐하냐고 하고 우산 내리고 김밥 치우라고 했다..,분노,날카로움,65.0
516,https://www.threads.net/@aje.travel/post/C3hDSXbSU1B,2024-02-20,Threads,이전 회사에서 미련이 별로 없었는데 딱 하나 동호회장 그만두는 건 너무 아쉽더라,욕망,아쉬움,100.0
517,https://www.threads.net/@aje.travel/post/C3hDSXbSU1B,2024-02-20,Threads,재밌는 경험 했고 리더십도 배웠고 활동이 즐거웠으니 해피엔딩인걸로~,기쁨,만족감,100.0
518,https://www.threads.net/@bluecloud.72/post/C3kjsd_PPQg,2024-02-20,Threads,말한마디에 상처 입는 거 넘 가볍게 생각하는 것 같아 속상하다. ~~,슬픔,아픔,58.333333333333336
519,https://www.threads.net/@bosslike73/post/C3kylWHxxQe,2024-02-21,Threads,자기 와이프 알러지 심하고 천식 까지 있는데 그럼 시어머니 아들 보고 사무실 에서 숙식 하시라 그래 ~~~아 승질나!!!,미움(상대방),반감,25.0
520,https://www.threads.net/@ssdambooks/post/C3kOb66xtk5,2024-02-20,Threads,거기서 되게 행복하게 잘 지내는거 보니 참 씁쓸해.,슬픔,허망,60.0
521,https://www.threads.net/@youyounglee/post/C3llYfvvzbf,2024-02-21,Threads,나 하나도 캐나다에서 살아가기 벅차서 그들에게 내가 버팀목이 되어 주지 못했다. 미안하고 아쉬운 마음으로 그들과 작별했다.,수치심,미안함,15.0
522,https://www.threads.net/@to_myhenry/post/C3lsQM9PRGP,2024-02-21,Threads,나도 딱 같은 시기에 같은 이유로 인생관이 확 바뀌었거든 그래서 스친 글 보고 너무 신기했어!,기쁨,공감,80.0
523,https://www.threads.net/@elliesoyun/post/C3kZ5gCxyLN,2024-02-21,Threads,응..이제 안가려고.저런말듣고.나 못가. 울엄빠한티 귀한딸이여. 나 안가.이제.진짜 정떨어짐.,분노,불쾌,20.0
524,https://www.threads.net/@sora.bly/post/C3kjMObR7ZQ,2024-02-20,Threads,아… 나 공감되서 눈물날라 그래.. 난 지금 연락을 끊고 지내는 상태이지만.. 정말.. 이런 시댁이 많구나.. 라고 생각하니.. 착잡하다…,슬픔,절망,30.0
525,https://www.threads.net/@be_come_human/post/C3kistFruch,2024-02-20,Threads,"암튼 스물여섯, 스물일곱한살 터울 두 응애 연구원들 꽁냥대는거 귀여움ㅋㅋ",사랑,다정함,65.0
526,https://www.threads.net/@threezer0two/post/C3l1fUxBAKN,2024-02-21,Threads,너무 슬퍼요 😭 아내분은 잘 계실거니까 너무 슬퍼하지 말고 행복하세요 !,슬픔,동정(슬픔),100.0
527,https://www.threads.net/@_solid_moon_/post/C3ltzh7BDDS,2024-02-21,Threads,제가 님한테 피해끼친거 있어요..? 왜 저한테 DM으로 욕하세요..? 저 아세요...? ,분노,날카로움,15.0
528,https://www.threads.net/@canada_meemee/post/C3laEuWgHBs,2024-02-21,Threads,같은 지역이면 더 좋았을 걸~😍 나도 어린 학생들이 자꾸 케이팝 얘기하면 당황스럽고 잼나더랏 ㅎㅎ,기쁨,즐거움,40.0
529,https://www.threads.net/@nora_nora_emong/post/C3keZaOPk39,2024-02-20,Threads,저도 얼마전에 회사 그런 사람 때문에 때려쳤는데 남에겐 뭐라고 엄청 하면서 정작 자신은 그러지도 못하고 남 험담이나해요. 그런 사람들은 제발 잘 살지 말았으면 좋겠습니다.,미움(상대방),반감,30.0
530,https://www.threads.net/@eun_n_jun_mom/post/C3kcILFRfhp,2024-02-20,Threads,우리 신랑 지금은 내말이라면 무조건 딱들어! 이건데 신혼초엔 내가 왜그래야 되는데? 이랬어서… 더 힘들었어…,슬픔,고통,20.0
531,https://www.threads.net/@starstar6a/post/C3kkPCDri5P,2024-02-20,Threads,꺅!! 세상에나!!! 반가워!!!! 스치니도 에너지 넘치는 사람이겠어 ㅎㅎ,기쁨,반가움,100.0
532,https://www.threads.net/@byul_dust/post/C3j1HjtyqR-,2024-02-20,Threads,사회적 분위기와 맞물려 나 자신을 과도하게 채찍질했다. 열심히 살라는 말 좀 그만 듣고 싶다.,슬픔,고통,15.0
533,https://www.threads.net/@byul_dust/post/C3j27znSaP3,2024-02-20,Threads,써주신 댓글이 너무 소중해서 읽고 또 읽었어요. 앞으로도 힘들때마다 와서 열어볼게요. 진심으로 고맙습니다,기쁨,고마움,80.0
534,https://www.threads.net/@cococo1234567890/post/C3lNwWPhVSw,2024-02-21,Threads,지금도 언제든 저거만보면 눈물버튼 작동😭 저런사랑이 있을까싶어.,기쁨,감동,15.0
535,https://www.threads.net/@jiyuhyon/post/C3j24KGPltP,2024-02-20,Threads,"평소엔 그저 동생인데 양보하는 마음도 가지고 좋은게 좋은거려니 했지만, 매번 둘째 때문에 맘고생 하고 있는 지유 생각에 착잡하기만 하다.",슬픔,동정(슬픔),35.0
536,https://www.threads.net/@fairjiny/post/C3kvDarhhVv,2024-02-20,Threads,입사한지 벌써 4개월째.. 모든 나날들이 고통의 시간이다.. 아침에 출근할때마다 오늘은 사직서내고만다.,슬픔,고통,60.0
537,https://www.threads.net/@j___snn._.n/post/C3koHKDxnER,2024-02-20,Threads,막상 취업해도 그렇게 좋지만은 않네 취준생일땐 취업만 바라보고 살았는데..,슬픔,허망,45.0
538,https://www.threads.net/@ownuyh/post/C3kNKMUPdT3,2024-02-20,Threads,ㅋㅋㅋㅋㅋ 시기와 질투를 해버리네 부럽다면 부럽다고해 뒤에서 저지랄병이네 에라이 퉤,미움(상대방),경멸,25.0
539,https://www.threads.net/@ohnahc/post/C3kLj4gPuLa,2024-02-20,Threads,일단 플라스틱에 자석 붙이라는 것부터 관자놀이 한대 맞아야함,미움(상대방),경멸,20.0
540,https://www.threads.net/@nosoon.sim/post/C3jtDlRhKJM,2024-02-20,Threads,쌉티에 무뚝뚝한 사람 만나는거 지친다… 내가 F라 상처 받고 답답할때가 너무 많아,슬픔,고통,65.0
541,https://www.threads.net/@bluefrog_hotel/post/C3l3OwfBhFw,2024-02-21,Threads,ㅋㅋㅋㅋㅋㅋ 환영해주는 사람이 있으니까 기부니가 뿜뿜이네!,기쁨,자신감,55.00000000000001
542,https://www.threads.net/@emmadoublet/post/C3lOZh3rlCl,2024-02-21,Threads,콩나물 무침하다 물 버리려는데 펄펄 끓은 물이 다리에 흘러 괴성을 질렀다.,두려움,고통,30.0
543,https://www.threads.net/@superwoohyung/post/C3lj4_cyfZg,2024-02-21,Threads,그런데도 여기에 읊는 이유는 외로운가봐. 아니 누군가에게 의지하고 싶은가봐.,슬픔,외로움,100.0
544,https://www.threads.net/@silk_mood/post/C3kXZD5Sd5m,2024-02-20,Threads,맘고생 다이어트 그냥 밥을 못먹음.. 살이 빠지는데 얼굴이 말도못하게 안좋게빠짐,슬픔,고통,33.33333333333333
545,https://www.threads.net/@ondyul/post/C3k9HBDv1E5,2024-02-21,Threads,내가 이 새벽에 욕을 갈겨야 되겠니 보자마자 차단 눌렀지만 피해보는 쓰님들 생길까봐 걱정이야,두려움,걱정,15.0
546,https://www.threads.net/@y.unseo/post/C3kok87vTR5,2024-02-20,Threads,왜 엄마가 50대 중반의 나이에 갑자기 새로운 일을 하고 싶어졌는지 최근에 사실을 알고 많이 울었지만.. 합격했다기에 얼마나 기쁘던지!,기쁨,자랑스러움,45.0
547,https://www.threads.net/@delightful_lanie/post/C3mGh07r6ik,2024-02-21,Threads,어머 ㅠㅠ 세상에나 ㅠㅠ 정말 차 조심 정말 정말.. ㅠ 이사님과 어머님께는 명복을.. ㅠ,슬픔,동정(슬픔),30.0
548,https://www.threads.net/@_j_spark_/post/C3lETIAp-QI,2024-02-21,Threads,비밀로 계획하고 있는 일도 분명 oo에게 행복을 가져다 줄거같아 이미 엄청 exciting한게 느껴지니까...,욕망,기대감,40.0
549,https://www.threads.net/@cheetah0130/post/C3mLwpoL4ov,2024-02-21,Threads,폐업을 하고 나니 시원하기도 하고 한편으로 슬프면서 가끔은 울화가 치밀기도 하다,슬픔,허망,25.0
550,https://www.threads.net/@hana.amy/post/C3mhbL5RViQ,2024-02-21,Threads,너무 놀라서.. 뭐라 말이 안나와.. 속상하네.. 아이가 포함되어 있어서 더 충격이야..ㅠㅠ,두려움,놀람,60.0
551,https://www.threads.net/@ani_geundae_/post/C3ljvvCh6BY,2024-02-21,Threads,너무 귀엽고 진짜 현직 군인이구나 싶어서 나름의 설렘 포인트였다,사랑,두근거림,70.0
552,https://www.threads.net/@bangjja_/post/C3kv5NWJw9g,2024-02-21,Threads,모르겠다 아무 생각도 안나고 미래도 그려지지 않고 그리고싶지도 않다,슬픔,무기력,100.0
553,https://www.threads.net/@im.rinha/post/C3lG8UiykVJ,2024-02-21,Threads,돈이 없던 그 시절과 비교하면 감사하게도 너무나 여유로운 삶을 살고 있다.,기쁨,안정감,80.0
554,https://www.threads.net/@hee_0007/post/C3mOY70Jatj,2024-02-21,Threads,저도 빨리 존잘돼서 어디든 사람들이 제 그림 볼 수있게 하고 싶어졌어요 넘 자극받고 갑니다!!!,욕망,욕심,35.0
555,https://www.threads.net/@wine_lover_mary/post/C3mW7hBR5WB,2024-02-21,Threads,하....진짜...창피해서.... 도대체 한 나라의 대표가 왜 우리나라 돈 들여서 일본입장을 광고하냐고....,수치심,부끄러움,30.0
556,https://www.threads.net/@yebin_artist/post/C3m-CS7PvJO,2024-02-21,Threads,나를 뛰어넘는 제자를 보는 선생의 마음은 정말 뿌듯하다.,기쁨,자랑스러움,80.0
557,https://www.threads.net/@viscacha1/post/C3lwEUBBFq1,2024-02-21,Threads,왜 없는걸 있게 만드는 사람들보다 원래없는걸 계속 없이 사는사람들한테 더 질문이 많은지 당혹스럽다,싫어함(상태),난처함,70.0
558,https://www.threads.net/@viscacha1/post/C3lwJllhAYm,2024-02-21,Threads,이런 subtle한 좆같음이 가끔 똥덩어리처럼 내 발뒤꿈치에 끌릴때가 있다,분노,불쾌,40.0
559,https://www.threads.net/@suaad_boram/post/C3mL5W_Ll6U,2024-02-21,Threads,쓸데없이 남일에 관심들이 지나치게 많아요. 참….. 못마땅해;;;,분노,불쾌,10.0
560,https://www.threads.net/@tommy1216123/post/C3mwLzeu-St,2024-02-21,Threads,쓰치니가 행복해야하는데 이런일을 당하고 있다 생각하니 넘 슬프다 ㅠㅠㅠ,슬픔,동정(슬픔),45.0
561,https://www.threads.net/@tommy1216123/post/C3mxUJhOcKP,2024-02-21,Threads,진짜 너무 싫다. 그런사람 진짜 개 싫어,미움(상대방),경멸,45.0
562,https://www.threads.net/@beautiful_sunny_days/post/C3mfIkpRP7U,2024-02-21,Threads,설마 내 친절을 플러팅이라 생각하고 혼자 병신처럼 저렇게 왔다갔다 하는걸까? 이제 표정관리도 안됨..,미움(상대방),경멸,30.0
563,https://www.threads.net/@beautiful_sunny_days/post/C3nVXIhxhCn,2024-02-22,Threads,제 말이요 ㅋㅋㅋㅋ 진짜 무섭기보다 눈으로 욕하는데 이제 입으로 나올거같아요,두려움,걱정,15.0
564,https://www.threads.net/@drmusicfood/post/C3mj9NTRR5F,2024-02-21,Threads,진짜 골때리드라... 동네장사라서 화낼수도없고 참...,싫어함(상태),답답함,20.0
565,https://www.threads.net/@die._no_.saur/post/C3m4-l3vtBB,2024-02-21,Threads,진짜 예쁘다는 말로는 표현이 안대 걍 진짜 얼굴이 대유잼이야 존나이쁨,사랑,매력적,45.0
566,https://www.threads.net/@asher_writer/post/C3m49wYv96A,2024-02-21,Threads,결국 핑계지만 저는 환경을 잘 찾아가지 못했나봐요 ㅎㅎ 그분들이 부럽습니다!,욕망,아쉬움,100.0
567,https://www.threads.net/@k_almighty___/post/C3nPYA8R7yL,2024-02-22,Threads,말 진짜 개떡같이 하네 뭐야이게 화나,분노,불쾌,65.0
568,https://www.threads.net/@ondyul/post/C3nPgEivCKB,2024-02-22,Threads,나 진짜 눈물날 거 같아 무서워서 차단하니까 저렇게 나오더라고ㅜㅜ,두려움,공포,100.0
569,https://www.threads.net/@amso.o/post/C3nRgcwLdQF,2024-02-22,Threads,진짜 못되고 불쌍한 사람이다 .. 너무 상처받지 않았으면 좋겠어 .. ㅠ.ㅠ,슬픔,동정(슬픔),70.0
570,https://www.threads.net/@rcp03xx/post/C3nT5LdS9Cp,2024-02-22,Threads,와. 진짜 최악이다. 끝을 이렇게 더럽게 끝낼수도 있구나. 와…,분노,불쾌,60.0
571,https://www.threads.net/@starstar6a/post/C3nMYoJr2-F,2024-02-21,Threads,한참 스트레스 심할때는 아침에 눈떠서 샤워할때마다 생각나서 얼마나 화가 나던지 ㅜㅜ,분노,날카로움,35.0
572,https://www.threads.net/@cozy_hanwool_yi/post/C3nOKdXvehX,2024-02-22,Threads,난 덕분에 힐링중인걸~암튼! 함께 하는 전우가 있다는거 잊지말구 힘내!!,사랑,다정함,35.0
573,https://www.threads.net/@cogitosan82/post/C3m7o8orShF,2024-02-21,Threads,와.... 순간 소름돋음 ㄷㄷㄷ 그래도 다 샀으니 노빠꾸로 ㅎㅎㅎ,두려움,놀람,41.66666666666667
574,https://www.threads.net/@tomcat0070/post/C3nU_MFyFPI,2024-02-22,Threads,나한텐 남자 아저씨 회원이 강사님 선물 산다고 돈 요구 해서 거절했더니 계속 볼때마다 다시 생각해보라는둥 다른사람은 다 냈다는둥 진짜 소리지를뻔함. ,분노,불쾌,25.0
575,https://www.threads.net/@m.aengmaeng/post/C3m9QnGvOHB,2024-02-21,Threads,모든 회원분들이 여자분들이라 깜놀했지만 모두들 따듯하게 대해주셔서 맘이따수워지더라구요,기쁨,고마움,65.0
576,https://www.threads.net/@kamillebidan121/post/C3mtbHmP80I,2024-02-21,Threads,어떤놈이 손님이 왕이라는 말을 만든건지.... 진짜 왕이면 쿠데타라도 일으켜서 목이라도 쳤을텐데... 고생 많았어 ,분노,원망,35.0
577,https://www.threads.net/@i._chocho/post/C3m0vY_PVuJ,2024-02-21,Threads,스친이가 담대하고 단단한 성격이라서 잘 대처한거같아.. 스친이 참 멋져~,기쁨,자랑스러움,30.0
578,https://www.threads.net/@lu_v.9/post/C3msPg1pz0F,2024-02-21,Threads,아아아ㅏㅏ 넘 신경쓰여 너무 서럽게 울고 있던데..ㅠ,슬픔,걱정,40.0
579,https://www.threads.net/@lu_v.9/post/C3mseYDp-B2,2024-02-21,Threads,나랑 어리거나 동갑같아 보였는데 넘 안쓰러워서 계속 눈에 아른거려..,슬픔,동정(슬픔),80.0
580,https://www.threads.net/@to_myhenry/post/C3nVVJbvGOu,2024-02-22,Threads,이정도로 설레는 전화에 내가 ‘비가 와서 무릎이 시리다’ 따위의 말이나 했던게 약간 아쉽군,욕망,아쉬움,20.0
581,https://www.threads.net/@sophia_0543/post/C3meS-3Rbf5,2024-02-21,Threads,여의도에서 갈비먹고 서촌까지 왜 기어갔을까 싶은 생각을 떨칠 수가 없다.,욕망,궁금함,100.0
582,https://www.threads.net/@jiwonsays/post/C3nWMdRM1XC,2024-02-22,Threads,그는 내 기준 당연한 것을 실행하지 않는 사람이라 실망스럽다. 부탁을 들어준 게 후회되기도 한다.,미움(상대방),실망,30.0
583,https://www.threads.net/@siamiley/post/C3mfVy1SCxl,2024-02-21,Threads,유난히 요즘 이런 본질이 흐려지고 단점만 남은 것 같습니다아. .,욕망,아쉬움,20.0
584,https://www.threads.net/@fairjiny/post/C3mC_wUJXG-,2024-02-21,Threads,근데 후에 생각해보면 좀 더 다정하게 대해주지 못함에 대한 나만의 서운함같아,슬픔,후회,35.0
585,https://www.threads.net/@undefined_3581/post/C3nB0RoL_7M,2024-02-21,Threads,그게 없는 것 마냥 사는 모습이 너무 신기해요... 안타깝고 답답하구요,슬픔,답답함,25.0
586,https://www.threads.net/@undefined_3581/post/C3nBWHWrW6X,2024-02-21,Threads,조금 음... 여태 한 말들에 비해 굉장히 공격적인 표현일 수 있는데 그렇게 좁은 시야와 머리로 살면서 세상이 안 불편할 까요?,미움(상대방),경멸,30.0
587,https://www.threads.net/@undefined_3581/post/C3nBWHWrW6X,2024-02-21,Threads,드넓은 세상은 한줌 짜리 내 세상에 스스로 갇혀서 사는 건데 그 호두만한 머리로 세상을 사는데 불편을 못 느끼면 그쯤 되면 그건 축복이겠죠?,미움(상대방),경멸,16.666666666666664
588,https://www.threads.net/@rekung914/post/C3mGuxBp3wM,2024-02-21,Threads,진짜 뇌가 궁금하다 이게 안보일 수 가 있나...? ,싫어함(상태),답답함,30.0
589,https://www.threads.net/@rangza_0/post/C3mfb-VxbyO,2024-02-21,Threads,카운터 ㅁㅊ 제정신 아닌 듯. 어떻게 카운터 들어올 생각을 하지? ,분노,불쾌,20.0
590,https://www.threads.net/@ho_shi_outfit/post/C3mLCy-Ryob,2024-02-21,Threads,휴 진짜 세상에는 상식이라는게 없는사람이 너무많아;( 장사하다보믄 사람이 싫어쟈...ㅠ,싫어함(상태),싫증,20.0
591,https://www.threads.net/@sunhwastory/post/C3mHCK1v8B-,2024-02-21,Threads,하. 진짜 진상것들은 끝도없이 나와…. 왜들어갈생각을하는지 이해할수가없다,미움(상대방),경멸,30.0
592,https://www.threads.net/@zz_mohana/post/C3mb_WgO05X,2024-02-21,Threads,10년 전의 결단력이 없었으면 지금의 나는 없었을거야 그때의 나 아주 칭찬해,기쁨,자랑스러움,70.0
593,https://www.threads.net/@rina.room_eng/post/C3mrJzTOlUG,2024-02-21,Threads,미쵸따.... 모하나 이사진 나 반해버렸어...,사랑,호감,70.0
594,https://www.threads.net/@s0rcerer__supreme/post/C3nImf2ynPG,2024-02-21,Threads,"여전히 애매하게 얕고 넓은 지식이라 내 바닥이 쉽게 들통날 때면 즉시 쭈구렁해진다. 아, 나도 빨리 깊어지고 싶다.",욕망,욕심,30.0
595,https://www.threads.net/@_lilili4_/post/C3lfugChpxo,2024-02-21,Threads,말 또 그렇게하네 하고 끊어버리고 남친맞냐…? 기분 진짜 별로야.,미움(상대방),비위상함,45.0
596,https://www.threads.net/@vivi_on_diet/post/C3mDMOJROlE,2024-02-21,Threads,왜 너무 맘이 안 좋지 분명 내 돈 쓰고 상담받고 시술받는건데ㅠㅠㅠㅠ,싫어함(상태),불편함,35.0
597,https://www.threads.net/@mango.please/post/C3mFMhORFaz,2024-02-21,Threads,나도 내돈내는건데 눈치 엄청 보고 스트레스 받고…,싫어함(상태),불만,35.0
598,https://www.threads.net/@art_sooyeon90/post/C3nGDppPOiC,2024-02-21,Threads,요즘 그냥 뭐만 그려도 작가 대접 해준다는데 넌 그것도 몰랐냐는 말에 화가 났지만 그냥 그 말에 대답하지 않았다.,미움(상대방),외면,35.0
599,https://www.threads.net/@elliesoyun/post/C3m7tloxFle,2024-02-21,Threads,"문해력딸리고, 상황파악과 경험치없는것들은..좀 꺼져줄래?",미움(상대방),냉담,30.0
600,https://www.threads.net/@elliesoyun/post/C3nL5iRR0Z6,2024-02-21,Threads,그니께말여ㅋㅋ아이참 짜증나게시리. 그냥 지나갈것이지 왤케 딸리는 아그들이 기냥 건드리나몰러? ,싫어함(상태),불편함,25.0
601,https://www.threads.net/@godahun/post/C3lsy5DPjSk,2024-02-21,Threads,너무 천불이 나.. 오늘 독박하라고? 나혼자 애둘??? 심장에 화가 막.. 치밀어 오른다..,분노,타오름,45.0
